,aggregate_1,aggregate_2,aggregate_3,aggregate_4,aggregate_5,aggregate_6,aggregate_7,aggregate_8,aggregate_9,aggregate_10,aggregate_11,aggregate_12,fraction_1,fraction_2,fraction_3,fraction_4,fraction_5,fraction_6,fraction_7,fraction_8,fraction_9,fraction_10,fraction_11,fraction_12,fraction_13,fraction_14,fraction_15,fraction_16,fraction_17,fraction_18,fraction_19,fraction_20,fraction_21,fraction_22,fraction_23,fraction_24,hvac_1,hvac_2,hvac_3,hvac_4,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,hvac_10,hvac_11,hvac_12,fridge_1,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,fridge_10,fridge_11,fridge_12,wm_1,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9,wm_10,wm_11,wm_12,furnace_1,furnace_2,furnace_3,furnace_4,furnace_5,furnace_6,furnace_7,furnace_8,furnace_9,furnace_10,furnace_11,furnace_12,dw_1,dw_2,dw_3,dw_4,dw_5,dw_6,dw_7,dw_8,dw_9,dw_10,dw_11,dw_12,dr_1,dr_2,dr_3,dr_4,dr_5,dr_6,dr_7,dr_8,dr_9,dr_10,dr_11,dr_12,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,mins_hvac,autocorr,max_seasonal_12,stdev_seasonal_12,max_trend_12,stdev_trend_12,max_seasonal_daily,stdev_seasonal_daily,max_trend_daily,stdev_trend_daily,max_seasonal_weekly,stdev_seasonal_weekly,max_trend_weekly,stdev_trend_weekly,disag_fridge,cluster_small,cluster_big,lt_500,bet_500_1000,gt_1000,temperature_corr,daily_usage_1,daily_usage_2,daily_usage_3,daily_usage_4,daily_usage_5,daily_usage_6,daily_usage_7,seasonal_energy_5,seasonal_energy_6,seasonal_energy_7,seasonal_energy_8,seasonal_energy_9,seasonal_energy_10,fft_1,fft_2,fft_3,fft_4,fft_5,area,num_rooms,total_occupants
7850,617.80291748,584.612731934,644.237609863,658.840637207,989.855285645,1536.7557373,1558.71240234,1718.84375,1123.25598145,825.868164062,630.590270996,682.148193359,0.944954991341,0.949665129185,1.0,0.824913084507,0.501531302929,0.333102792501,0.218261703849,0.097345083952,0.0315342731774,0.0,0.00735438149422,0.0531002394855,0.153761044145,0.0920908004045,0.153540238738,0.163539424539,0.156100168824,0.245406597853,0.349428355694,0.447265475988,0.669072210789,0.874259710312,0.88230907917,0.85410630703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1665840149,20.4279651642,0.885376989841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50118398666,50.6570777893,46.6908226013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000662999984343,2.90591216087,2.48429512978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05227231979,45.2871513367,79.0875701904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88825798035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707710012794,60.190574646,47.2722244263,,,,,,,,,,,,,0.0,0.270587004777,61.3804213001,41.1889599323,9659.18888346,1094.51808363,982.176042544,497.169520793,3440.11387857,623.394163833,1882.77049882,587.311250934,2580.24593258,556.528256592,2100958.0,105.410333142,2018.96838335,0.679567183832,0.0756569531116,0.244775863056,0.824207517539,1085.04541016,1329.85864258,1308.09521484,1323.53308105,1471.34985352,1323.04992676,1247.36914062,2621156.94227,2692384.21493,2733111.75018,2596482.70414,2716217.62639,2648043.03044,161.434316632,42.426457889,14.7961827174,15.5851045777,15.8549290689,2200.0,6.0,
7866,335.967956543,272.675018311,307.885986328,338.386505127,525.667785645,1082.64672852,932.745544434,1129.90820312,830.82623291,414.230529785,299.30368042,308.50302124,0.58515560627,0.523649811745,1.0,0.798573970795,0.626879155636,0.533896327019,0.309310287237,0.106542624533,0.152901977301,0.121984034777,0.0714476332068,0.01794308424,0.0193976964802,0.00868002790958,0.0,0.0185178350657,0.0400869585574,0.143659129739,0.159160420299,0.238671839237,0.301065862179,0.394411593676,0.657095909119,0.594031214714,2.50241708755,0.0106760002673,0.00868699979037,26.2307624817,163.453048706,609.718200684,507.840667725,700.461547852,475.722015381,107.005485535,2.0862569809,0.00192100007553,31.6361160278,29.353509903,34.3994140625,42.24401474,44.1027946472,52.2745437622,35.443572998,52.2766838074,48.3195075989,46.6275177002,37.428440094,31.8955364227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32502198219,2.35975313187,2.6950609684,3.30031204224,19.4259338379,3.06844902039,4.14798307419,9.56013679504,42.2979202271,137.396972656,111.692909241,155.36265564,109.081100464,28.3888778687,14.9016056061,33.2285728455,,,,,,,,,,,,,55.4563293457,36.0423278809,64.2739715576,46.6030006409,38.0523605347,34.4670257568,24.4573402405,18.0921993256,18.1430797577,35.9090309143,50.4651794434,53.0491294861,3.64860796928,3.71608114243,3.32499599457,3.73979616165,5.01829814911,3.24893808365,1.46531498432,2.86560511589,2.34106993675,2.14312195778,4.15359306335,7.72444295883,64311.0,0.386110261257,30.1025799758,27.4122786661,4976.49168905,751.027168481,731.827569653,298.199326675,2497.34097258,511.95012698,907.50871819,321.132615074,1832.78536826,463.254875157,1955390.0,96.2501847286,2044.83447656,0.883671139024,0.0283756779903,0.087953182986,0.650408873081,779.223815918,739.811889648,706.081420898,750.341796875,733.086120605,791.874023438,811.848632812,1314834.55314,1345445.60181,1348933.98067,1313784.10105,1342112.16143,1309579.72691,194.709525259,40.683946313,29.1867765872,30.1771075568,20.3501614607,1100.0,4.0,3.0
8317,511.03994751,398.812927246,452.240814209,534.251403809,692.24407959,967.144836426,1031.25061035,1127.43908691,972.082214355,693.899841309,557.88861084,584.222167969,1.0,0.91667842865,0.826200127602,0.784632980824,0.618611991405,0.424472153187,0.236472904682,0.0858972966671,0.0174197405577,0.00215316866525,0.0,0.0563892163336,0.185531899333,0.376552611589,0.569968760014,0.68765515089,0.814057230949,0.995813131332,0.932838082314,0.907711148262,0.870480835438,0.893433272839,0.966664612293,0.987317562103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.389522102841,11.5823373377,7.17318776211,4678.96114095,571.274299991,328.125602644,280.259451809,1986.9597098,369.200994327,684.569902753,297.744081936,1641.40193403,330.917326568,1826046.0,111.640299592,1518.30504252,0.747930345418,0.192206679989,0.0598629745932,1.13672531436,950.580627441,960.301513672,995.664794922,968.840637207,950.445068359,910.822143555,941.439880371,1542613.09843,1604087.65576,1596092.57616,1545997.3509,1605761.61166,1546387.48834,211.676106587,60.0806318266,13.5011989745,6.62595783322,6.52813374597,1576.0,9.0,2.0
8626,623.015319824,401.615142822,438.261230469,429.294799805,559.686706543,879.600402832,889.197143555,943.425720215,831.85144043,594.719726562,550.377502441,732.416687012,0.709658563137,0.891031622887,0.979438364506,1.0,0.849175751209,0.654554545879,0.383883178234,0.177042484283,0.0463276170194,0.0,0.008480460383,0.0478190332651,0.0465695112944,0.0286667868495,0.0887964814901,0.0565382502973,0.0650030821562,0.11710178107,0.148356452584,0.157871052623,0.211119920015,0.25037419796,0.316957116127,0.499053478241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242122413682,20.4772945528,16.4998020585,7010.54998271,721.684207417,739.987387277,330.128050269,2827.53472328,399.802746674,1217.20686648,380.753278851,1735.41547689,303.482747724,1863714.0,89.4970969447,2088.16063297,0.879474735941,0.030117042535,0.0904082215244,0.656350106817,866.205322266,795.648620605,832.998291016,828.311584473,866.890563965,956.042053223,1025.4185791,1495216.80055,1506077.74814,1522735.85235,1484386.35702,1503822.56701,1481241.48763,157.342222558,80.7981294983,32.8976553941,9.1513937673,5.04551407349,3500.0,12.0,2.0
9052,535.078613281,439.292175293,503.633789062,550.658996582,909.622680664,1437.58081055,1581.87219238,1718.25561523,1332.90588379,784.055297852,510.69720459,539.265808105,0.863866984844,0.686518013477,0.629274010658,0.750917673111,0.510468304157,0.252536356449,0.0877774432302,0.0480610951781,0.026442270726,0.0,0.00706075178459,0.0725384652615,0.196429744363,0.302510976791,0.60499548912,0.664995133877,0.57257181406,0.5866112113,0.599315524101,0.600077152252,0.647862553596,0.756531476974,0.835069656372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.41279399295,33.4010158653,24.9626017023,6407.50278727,975.592281998,749.03954688,433.190195837,3107.89619891,699.86049224,1221.33562247,467.154275688,2603.01572738,647.918131749,2098064.0,105.963752013,2082.63209906,0.674022266629,0.0812161004853,0.244761632886,1.1087380584,1174.52783203,1192.17028809,1223.15075684,1262.69116211,1292.00036621,1183.65637207,1168.6517334,2385315.82768,2468231.9462,2481787.47739,2384372.15872,2475671.01713,2401900.38785,185.918341175,65.5722952501,25.121876291,23.1905738133,18.8145355841,2400.0,12.0,4.0
9499,438.291625977,381.723175049,451.151184082,466.776367188,698.716430664,950.835266113,929.142822266,708.595458984,0.0,394.027618408,508.816955566,519.921630859,0.700730085373,0.84552526474,1.0,0.787620663643,0.615435421467,0.461185187101,0.256021350622,0.119555145502,0.0255555342883,0.0185999143869,0.0550358556211,0.088705971837,0.106586284935,0.0446114018559,0.0,0.0374887287617,0.105263724923,0.128968805075,0.178479850292,0.404298245907,0.512998223305,0.585447728634,0.632210791111,0.691202104092,0.508368015289,1.59864604473,4.03479719162,17.8391036987,111.477348328,289.731842041,308.573669434,249.830123901,0.0,30.7094116211,8.03960609436,0.00384200015105,,,,,,,,,,,,,4.10028123856,4.79541110992,5.38257408142,7.34700918198,8.53593826294,10.7572431564,8.35527896881,4.56512928009,4.15748596191,4.45507097244,5.39673519135,9.55994987488,28.9980564117,15.3423471451,13.6465463638,10.2893009186,26.9064617157,60.9930419922,68.6222381592,81.2970581055,60.5623321533,18.9258117676,18.4330997467,39.1705513,,,,,,,,,,,,,42.9876289368,49.841178894,48.4502220154,63.6758460999,68.7464675903,52.3912124634,41.133895874,23.1314411163,0.0,136.758590698,254.115844727,241.819869995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34621298313,0.0,0.0,39103.0,0.237274642202,19.7885415054,12.5322673735,6066.02502441,865.342367191,630.529251443,301.790776628,2532.04583931,483.88448856,1741.71912926,427.420569468,1519.86617238,396.628920652,1735230.0,95.6078835747,1930.33207545,0.848786754211,0.064887239509,0.0863260062803,0.728842612154,595.903991699,620.220397949,591.84387207,645.75579834,651.004577637,826.521911621,1124.04980469,1566247.26413,1537252.39766,1565142.05023,1546677.55639,1540628.8082,1525478.62969,119.339373132,28.8631495082,20.8338065312,5.94174231305,3.55986446057,1100.0,3.0,1.0
9609,880.583679199,512.07800293,989.255126953,711.855407715,579.403930664,984.864685059,1045.87915039,1147.23388672,838.435791016,624.529663086,925.01776123,1490.0111084,0.505539834499,0.561143100262,0.699493050575,0.890525639057,1.0,0.882581651211,0.602393686771,0.269913613796,0.114481620491,0.0209028981626,0.0,0.250395745039,0.209630459547,0.359897345304,0.202434539795,0.117925606668,0.0975556597114,0.0914710387588,0.145284354687,0.194272354245,0.225920930505,0.238044559956,0.201963037252,0.335574865341,0.817326009274,0.273326009512,13.3594331741,30.0686149597,113.471481323,396.954650879,431.436859131,514.311706543,319.071655273,93.3407287598,14.9873189926,1.16370105743,,,,,,,,,,,,,,,,,,,,,,,,,84.5551300049,42.1293487549,31.6812858582,25.5980052948,50.0729217529,162.019546509,170.030776978,170.407455444,123.673027039,73.9406509399,66.5302124023,103.567993164,,,,,,,,,,,,,,,,,,,,,,,,,64.8927764893,42.857460022,45.1020355225,42.77526474,35.4231719971,41.702293396,36.705280304,40.4979438782,36.1228256226,42.4235687256,45.5411643982,78.5344772339,47662.0,0.240873829682,36.2086596523,25.6582338747,5835.8166097,959.511371168,735.432120824,303.644904648,3059.40207609,535.866849913,1256.44151968,390.326685676,2398.89598161,413.018047068,2187332.0,100.220252998,1918.93449202,0.761233228661,0.0846702826149,0.154096488724,0.667851357012,1036.79748535,1094.72216797,1131.29296875,1198.96740723,1242.0078125,1376.22473145,1329.60546875,1928086.83869,1925257.67695,1982202.91838,1892594.97228,1943356.51635,1922147.94229,112.198953086,76.350166723,54.8144553806,15.0889844028,4.85987857775,1080.0,5.0,
9654,241.376647949,178.845901489,182.470672607,212.734695435,355.453155518,610.282592773,809.252624512,881.059997559,826.102416992,410.525115967,217.224472046,256.758666992,0.936966538429,1.0,0.990530073643,0.826923012733,0.649706602097,0.482559472322,0.35907176137,0.202222838998,0.104509398341,0.0713841244578,0.0142847327515,0.0,0.0314142592251,0.126719802618,0.0624709799886,0.107701383531,0.140021651983,0.237014919519,0.294180572033,0.308512508869,0.379015237093,0.435942590237,0.619893610477,0.83572602272,0.0,0.00122400000691,0.0,21.2242622375,130.144515991,300.643096924,441.202423096,490.006103516,426.772094727,126.938560486,6.93214130402,0.0,,,,,,,,,,,,,10.4798374176,9.46679019928,10.5937709808,6.90179634094,10.0751180649,9.4124917984,9.42245388031,7.10958719254,7.48513412476,9.77505111694,8.55812358856,9.33837223053,47.7804908752,12.7891168594,8.48458099365,12.5391664505,40.6653938293,85.4531021118,122.652160645,130.634979248,114.881240845,38.5012588501,29.1607131958,55.356098175,,,,,,,,,,,,,29.9320201874,16.3126735687,21.3884143829,21.2640762329,15.4404878616,17.8237857819,21.2625293732,30.4173526764,25.7558841705,38.0342712402,20.6208820343,30.103685379,9.99742794037,12.2156219482,12.0760354996,11.0557804108,11.5686187744,9.13926792145,7.37777900696,13.9247512817,11.1840791702,19.6110992432,14.1159162521,21.9279937744,49515.0,0.44483365542,19.6402056863,13.1449946523,5246.70558675,733.499372485,574.608613976,279.350759489,2543.53228792,470.66466749,858.693653902,337.121673941,1682.63338109,393.542403532,1889858.0,95.0542110427,1970.00314776,0.856151869826,0.0386240365401,0.105224093634,0.710875195277,489.135101318,497.103912354,528.22845459,502.633361816,606.094055176,770.68762207,668.533874512,1330323.71953,1325763.37198,1360378.19308,1303530.46946,1327112.32599,1327273.07109,191.700325548,60.7887381726,17.0605908012,10.6172157193,7.82565144861,1300.0,2.0,0.0
9922,1436.99133301,1282.74304199,1469.95227051,1621.25769043,630.2109375,1197.91271973,2701.20629883,2579.11816406,1487.50793457,716.921203613,1683.91308594,1708.5579834,0.945260941982,0.869050741196,0.813755273819,0.611601114273,0.324515283108,0.174210384488,0.105326510966,0.056928101927,0.0258711632341,0.0155821982771,0.0101807434112,0.0,0.060979090631,0.283847391605,0.508280456066,0.574076235294,0.650176882744,0.683356463909,0.713119387627,0.812221109867,0.841191828251,0.867714881897,0.944473326206,1.0,26.6615943909,13.3130569458,64.9394378662,160.928375244,97.669960022,533.029418945,971.958862305,1059.44335938,553.590576172,91.3910293579,61.456993103,6.73557043076,,,,,,,,,,,,,7.55332136154,7.20652103424,7.34252119064,8.10107803345,3.31231403351,2.01674413681,7.17272520065,8.24097156525,4.47776603699,0.342278003693,8.71071529388,8.78068733215,26.2671756744,19.3449115753,22.8065376282,33.2091255188,40.2405471802,50.0304908752,97.8156356812,121.174812317,68.36277771,11.5857725143,30.3047447205,31.3055686951,8.08535289764,8.88697147369,9.1044178009,8.00094795227,0.72219401598,1.41242802143,9.83320808411,8.84338283539,3.32955217361,0.0,13.2791252136,18.1247711182,73.0791091919,69.5853881836,73.1326751709,91.0276947021,20.4011898041,20.391960144,74.7169189453,72.8017044067,39.1381988525,2.88712716103,83.447883606,85.4993743896,147.679412842,123.674484253,129.57585144,134.52243042,84.200050354,92.4947433472,140.074768066,131.154724121,105.423019409,73.5972213745,160.022079468,159.555770874,80250.0,0.685737971716,45.8638531984,33.4023071912,8838.34435018,1499.01940953,1226.28834878,836.64990292,4717.08473015,1019.50929349,1575.67436106,850.460883641,4182.96646704,946.134193997,2421510.0,107.358084327,2081.55176968,0.687810448187,0.0907507850414,0.221438766771,1.11578404018,2072.95288086,2083.67919922,2058.36669922,2098.16577148,2015.83483887,2104.27734375,2075.89477539,3738793.99918,3859182.06581,3858525.76457,3735233.47561,3860787.20334,3741990.91954,270.911458002,41.1637111228,26.4887137716,13.447737293,3.42478614939,2300.0,5.0,2.0
9933,700.723693848,608.180358887,681.834350586,727.281677246,1077.04101562,1008.86645508,1114.58996582,1312.85754395,1027.91467285,645.155029297,503.44317627,881.561950684,0.970377027988,1.0,0.7568333745,0.581470072269,0.33706638217,0.20325820148,0.135004818439,0.0961050540209,0.0656307563186,0.0466316267848,0.0487762577832,0.014204592444,0.176924973726,0.297584205866,0.141315877438,0.0351024866104,0.0,0.0979627519846,0.086046487093,0.0685193315148,0.128459244967,0.170970633626,0.389538913965,0.581003844738,14.0510950089,8.11523914337,28.9544353485,84.4811248779,199.874130249,420.507720947,462.606262207,540.537963867,370.620727539,138.267074585,42.8938751221,3.94994997978,,,,,,,,,,,,,,,,,,,,,,,,,120.874168396,81.6167602539,82.1665802002,81.2170257568,98.0005340576,167.021286011,189.947052002,204.743347168,162.801727295,115.493255615,131.806137085,173.639633179,,,,,,,,,,,,,81.5782241821,58.1422462463,62.5540161133,65.4808197021,40.4658317566,44.0157699585,61.7766075134,47.1863212585,59.0210952759,56.7248191833,38.8336791992,82.0377197266,54.1307373047,54.9634475708,64.500038147,66.6091995239,73.1071243286,82.2850189209,85.2511062622,85.6649398804,81.3807830811,33.977645874,0.0,0.0,55786.0,0.471194676649,88.2391184522,38.8378080325,6503.43057251,910.996519381,1709.88873682,537.287526361,2949.55311076,505.615667103,2212.45472068,615.699994986,2279.66938727,393.063775861,2042078.0,102.073196168,1643.26237757,0.743277190979,0.118641164716,0.138081644305,0.757818650704,1194.3215332,1041.84301758,988.040771484,1051.94775391,1058.52148438,1357.10058594,1373.51135254,2071631.63162,2077587.10752,2097484.71824,2059238.10676,2061056.84779,2049099.36809,132.70037894,100.440259108,32.3724602549,34.093266334,4.18291455708,1474.0,8.0,5.0
9934,1296.67871094,847.416870117,919.863708496,876.514038086,801.091064453,573.377929688,1610.74389648,1814.76074219,1472.22961426,1011.19598389,1147.9284668,1724.18762207,0.98417943716,1.0,0.819085597992,0.699385106564,0.394396036863,0.37542501092,0.380536168814,0.715804517269,0.238010823727,0.0633044242859,0.0,0.0423160456121,0.208456337452,0.0673077628016,0.131330281496,0.178413584828,0.22170136869,0.295377314091,0.313296109438,0.295132875443,0.356679171324,0.498624712229,0.565351545811,0.564602375031,363.557647705,164.401504517,165.121353149,151.141983032,310.35269165,283.543426514,765.781311035,910.076904297,634.59387207,200.049468994,294.07232666,580.436035156,,,,,,,,,,,,,6.21849822998,4.68894004822,5.02156209946,5.7071890831,4.5797662735,0.533936023712,4.79260587692,6.99255895615,7.31394433975,5.73700714111,5.95744609833,5.11523199081,79.1292190552,34.8605918884,33.5115394592,33.1219673157,58.5305595398,48.7502365112,135.204284668,151.796539307,110.993461609,42.2522239685,108.56426239,225.917358398,39.9630737305,32.7759666443,37.9242286682,36.6709403992,41.8537979126,2.17696905136,35.4759254456,41.1227455139,39.1311264038,43.3003616333,43.8860969543,40.6549224854,16.7611675262,7.54138708115,9.32653999329,10.0872049332,5.26787519455,0.0,6.61417293549,8.38975524902,5.57142686844,10.8393535614,9.69776916504,8.19061756134,,,,,,,,,,,,,73455.0,0.451207548633,124.216706524,62.4612159292,13935.7611287,1205.43692257,1330.64567933,572.555101947,6957.59307861,769.229333053,2461.88385388,639.341423207,3330.14177245,591.617043837,2122660.0,109.764602084,1718.10643793,0.564373394234,0.208135883528,0.227490722238,0.695278020767,1389.34240723,1538.80432129,1567.32275391,1687.30126953,1595.36804199,1758.8659668,1509.31115723,2834602.67153,2890830.62459,2946054.6913,2799553.09832,2920691.46368,2847775.79316,141.245000257,28.1785035047,29.9364252486,39.3048757663,19.2524152611,2500.0,8.0,2.0
9982,395.320526123,294.272766113,307.923858643,371.762573242,522.944091797,867.915344238,823.337646484,965.400817871,854.335205078,241.024230957,182.547561646,347.270599365,0.858917951584,1.0,0.791582345963,0.577334702015,0.398299098015,0.190593287349,0.0908254683018,0.0440261252224,0.0269568227232,0.000652435759548,0.0,0.104011520743,0.339730262756,0.458631545305,0.379590690136,0.286481171846,0.342905819416,0.412870824337,0.444259017706,0.512405216694,0.564361035824,0.65239995718,0.732311248779,0.835585355759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22926807404,0.0,0.0,0.0,0.0,0.0,0.0,14.1860246658,62.7074928284,67.3592376709,12.7722873688,37.8193054199,50.0123672485,44.5161170959,0.0,0.0,0.0,0.0,0.0,3.94508814812,1.05308198929,1.61598598957,0.570825994015,1.30150306225,2.09722208977,2.24534296989,0.0,0.0,0.0,0.0,0.0,35.7533302307,139.010665894,167.664810181,34.1368675232,15.3321638107,18.4347496033,37.963432312,0.0,0.0,0.0,0.0,0.0,1.61396300793,9.23086452484,12.967294693,3.70270204544,8.21162891388,17.0453224182,17.4848232269,46.7237014771,45.7306976318,46.1177368164,53.8627853394,54.4133796692,43.9852752686,22.1674060822,24.4291877747,45.676197052,12.383225441,43.2012176514,63.8590545654,0.0,0.0,0.0,0.0,0.0,18.246049881,51.839138031,38.6673164368,10.2309913635,32.8100700378,47.9558792114,61.480178833,0.0,0.547190525324,17.7323612244,9.3703070829,3517.42501831,589.169537595,498.14837494,251.266806929,1967.4420015,431.969519889,700.153788893,267.076565557,1596.1959796,401.511718152,1741764.0,106.169155754,1291.39758528,0.755965510327,0.188547366009,0.0554871236644,0.995044539312,675.502197266,656.702575684,683.860290527,673.834411621,704.47064209,735.38092041,719.039245605,1322845.96554,1355234.67535,1362914.88982,1317435.01161,1354113.34177,1324369.23081,183.613854946,89.192448894,7.78455563103,27.8839308767,6.85385163475,1400.0,4.0,3.0
